ID,ave,max,min,month
937800,58.46452,82.0,41.0,1958-1
937800,60.97857,86.0,39.9,1958-2
937800,59.02903,82.0,39.9,1958-3
937800,45.15667,71.1,27.0,1958-8
937800,46.57333,64.9,27.0,1958-9
937800,60.6,87.8,42.8,1998-12
937800,54.10323,78.8,30.2,1998-10
937800,54.32667,75.2,35.6,1998-11
937800,59.83548,81.3,39.0,1969-3
937800,44.85806,64.4,28.4,1976-8
937800,46.77333,62.6,30.2,1976-9
937800,65.98846,84.2,48.2,1975-1
937800,42.67097,66.2,23.0,1975-7
937800,41.59333,60.8,21.2,1975-6
937800,49.88621,73.4,32.0,1975-5
937800,56.31667,77.0,35.6,1975-4
937800,60.32581,80.6,48.2,1976-1
937800,56.89655,82.4,42.8,1976-2
937800,59.25161,86.0,44.6,1976-3
937800,53.45333,73.4,32.0,1976-4
937800,48.40968,68.0,28.4,1976-5
937800,42.66333,71.6,26.6,1976-6
937800,42.20645,59.0,23.0,1976-7
937800,54.15333,77.0,33.8,2002-11
937800,50.12903,71.6,26.6,2002-10
937800,59.8129,80.6,37.4,2002-12
937800,59.2,91.4,37.4,1994-12
937800,49.99032,73.4,26.6,1994-10
937800,57.16333,84.2,35.6,1994-11
937800,50.23667,75.2,30.2,2001-9
937800,52.50357,9999.9,32.0,1956-10
937800,56.17037,72.0,34.0,1956-11
937800,58.98929,84.0,44.1,1956-12
937800,47.51667,64.9,28.9,1957-9
937800,45.70323,60.1,28.0,1957-8
937800,59.58333,70.0,39.9,1957-3
937800,63.1,90.0,43.0,1957-2
937800,62.54,86.0,42.1,1957-1
937800,41.04516,63.0,23.0,1957-7
937800,42.95667,60.1,26.1,1957-6
937800,48.65517,70.0,28.9,1957-5
937800,54.99655,75.0,32.0,1957-4
937800,61.07857,86.4,42.1,1961-2
937800,57.07097,86.0,33.8,2004-3
937800,60.2931,84.2,44.6,2004-2
937800,52.07,78.3,26.4,1988-9
937800,53.53226,81.3,35.1,1963-10
937800,54.66667,77.4,34.0,1963-11
937800,58.01935,85.3,39.9,1963-12
937800,55.27742,84.2,28.4,1980-10
937800,63.33226,90.3,41.5,1988-12
937800,58.01,84.2,37.0,1988-11
937800,57.83871,81.1,32.2,1988-10
937800,45.57419,65.1,23.9,1988-7
937800,43.79,72.5,23.9,1988-6
937800,45.29677,73.8,23.5,1988-5
937800,50.75333,9999.9,28.9,1988-4
937800,61.57742,89.6,39.2,1979-12
937800,56.79333,75.2,39.2,1979-11
937800,51.30645,78.8,32.0,1979-10
937800,61.9069,88.2,40.3,1988-2
937800,47.46,71.6,24.8,2004-9
937800,43.72581,66.2,30.2,2004-8
937800,58.27419,93.2,41.0,1975-12
937800,55.02333,82.4,35.6,1975-11
937800,52.96129,75.2,37.4,1975-10
937800,60.36552,89.6,37.4,1980-2
937800,41.66333,59.0,24.8,2009-6
937800,41.3125,48.2,33.8,2009-7
937800,53.81667,78.8,28.4,2009-4
937800,44.74516,69.8,28.4,2009-5
937800,59.51429,91.4,39.2,2009-2
937800,56.83548,80.6,37.4,2009-3
937800,64.52258,95.0,44.6,2009-1
937800,43.48,62.6,27.0,1983-6
937800,54.98667,78.8,30.2,2006-11
937800,52.47097,78.8,32.0,2006-10
937800,45.93226,68.0,28.4,2001-8
937800,55.08387,84.2,33.8,2006-12
937800,43.21667,68.0,26.6,2001-6
937800,39.19355,62.6,21.2,2001-7
937800,53.7,80.6,28.4,2001-4
937800,48.27419,71.6,23.0,2001-5
937800,62.18929,91.4,41.0,2001-2
937800,59.28387,86.0,33.8,2001-3
937800,58.93871,78.8,37.4,2001-1
937800,51.55333,73.4,28.4,1980-9
937800,45.73929,68.0,24.8,1980-8
937800,53.70333,77.0,32.0,1996-4
937800,59.11034,80.6,42.8,1973-11
937800,53.65484,78.8,33.8,1973-10
937800,60.47419,80.6,44.6,1973-12
937800,52.69667,76.5,36.0,1991-11
937800,52.84194,78.1,30.9,1991-10
937800,56.84643,85.6,38.3,1991-12
937800,40.20323,55.0,21.9,1954-7
937800,51.54516,75.2,32.0,2005-10
937800,55.05667,86.0,32.0,2005-11
937800,62.23226,84.2,46.4,2005-12
937800,61.83226,86.0,39.2,2006-1
937800,43.89677,66.4,28.0,1965-8
937800,54.91613,77.0,32.0,2006-3
937800,61.56071,87.8,39.2,2006-2
937800,48.08065,62.6,30.2,2006-5
937800,56.34667,77.0,35.6,2006-4
937800,42.93871,64.4,26.6,2006-7
937800,40.64333,62.6,24.8,2006-6
937800,51.01667,69.8,30.2,2006-9
937800,44.23871,68.0,28.4,2006-8
937800,64.05161,93.7,41.4,1982-1
937800,60.07419,84.7,41.2,1982-3
937800,63.66786,98.6,37.8,1982-2
937800,48.04839,69.8,29.8,1982-5
937800,50.06667,68.4,31.3,1982-4
937800,41.31613,64.2,25.2,1982-7
937800,42.0,69.8,24.6,1982-6
937800,59.04839,82.4,42.8,1976-12
937800,46.14194,66.0,25.9,1982-8
937800,50.21613,73.4,28.4,1976-10
937800,52.26,68.0,33.8,1976-11
937800,48.08387,78.8,23.0,2002-5
937800,52.95333,71.6,35.6,2002-4
937800,41.37097,64.4,24.8,2002-7
937800,44.89333,9999.9,26.6,2002-6
937800,61.45667,87.8,41.0,2002-1
937800,59.40645,80.6,41.0,2002-3
937800,58.82143,86.0,42.8,2002-2
937800,63.44286,84.2,42.8,2005-2
937800,58.6129,84.2,35.6,2005-3
937800,62.29032,91.4,44.6,2005-1
937800,51.48333,73.4,32.0,2002-9
937800,46.57742,69.8,28.4,2002-8
937800,51.67,77.0,28.4,2005-4
937800,48.27097,69.8,26.6,2005-5
937800,47.61613,71.1,25.9,1986-5
937800,56.58,78.3,36.0,1986-4
937800,41.50645,57.2,24.8,1981-8
937800,47.97333,68.0,28.4,1981-9
937800,65.43226,88.7,44.2,1986-1
937800,58.25484,81.1,39.6,1986-3
937800,62.70357,84.9,45.7,1986-2
937800,62.62143,96.8,46.4,1981-2
937800,59.52903,86.0,39.2,1981-3
937800,63.46774,93.2,48.2,1981-1
937800,43.72593,66.2,23.0,1981-6
937800,42.2871,64.8,26.2,1986-8
937800,56.29333,77.0,32.0,1981-4
937800,47.56667,75.2,26.6,1981-5
937800,57.64839,81.3,42.1,1965-3
937800,50.49355,71.2,32.0,1992-10
937800,56.5,80.6,32.0,1992-11
937800,56.43871,84.7,41.2,1992-12
937800,55.12,78.8,33.8,1999-11
937800,54.52903,75.2,35.6,1999-10
937800,56.85484,78.8,35.6,1999-12
937800,45.3871,69.8,25.3,1985-8
937800,49.57333,72.3,28.9,1985-9
937800,43.96667,63.9,27.3,1985-6
937800,43.74839,64.4,24.8,1985-7
937800,55.07667,81.1,31.8,1985-4
937800,47.67742,76.5,28.4,1985-5
937800,63.675,93.6,41.5,1985-2
937800,57.19677,88.9,36.7,1985-3
937800,67.0129,92.1,41.7,1985-1
937800,53.25806,75.2,28.4,1996-10
937800,54.21667,78.8,30.2,1996-11
937800,58.48387,86.0,37.4,1996-12
937800,61.73548,94.3,44.1,1960-1
937800,56.25806,86.4,32.0,1960-3
937800,60.11379,83.3,45.0,1960-2
937800,48.82581,71.2,28.0,1960-5
937800,53.32,77.4,36.0,1960-4
937800,44.40323,63.3,25.0,1960-7
937800,44.09,64.4,26.1,1960-6
937800,61.59355,89.2,41.0,1968-1
937800,49.60667,77.0,28.4,2000-9
937800,43.91935,66.2,23.0,2000-8
937800,51.09032,73.4,30.0,1968-5
937800,52.69333,81.3,36.0,1968-4
937800,40.99032,56.3,25.0,1968-7
937800,43.50333,58.3,28.0,1968-6
937800,57.2129,84.2,35.6,2000-3
937800,60.79655,89.6,42.8,2000-2
937800,59.18387,84.2,41.0,2000-1
937800,45.69677,66.2,24.8,2000-7
937800,45.89333,68.0,24.8,2000-6
937800,48.55484,69.8,30.2,2000-5
937800,52.90667,77.0,35.6,2000-4
937800,60.83871,89.2,37.9,1962-12
937800,57.3,79.3,39.0,1962-11
937800,55.85161,78.3,37.9,1962-10
937800,54.74333,82.4,33.8,1995-11
937800,50.45161,69.8,33.8,1995-10
937800,62.32903,84.2,41.0,1995-12
937800,58.69677,80.6,39.2,2008-3
937800,61.25714,91.4,42.8,2008-2
937800,63.25806,93.2,39.2,2008-1
937800,44.03871,62.6,28.4,2008-7
937800,43.95,64.4,24.8,2008-6
937800,44.23548,66.2,26.6,2008-5
937800,53.28333,78.8,33.8,2008-4
937800,55.51935,77.0,35.6,1997-3
937800,49.46667,73.4,30.2,2008-9
937800,42.79,64.4,24.8,2008-8
937800,61.27143,82.4,42.8,1997-2
937800,40.36452,64.4,23.0,2004-7
937800,46.65,69.8,26.6,2004-6
937800,50.33871,75.2,30.2,2004-5
937800,50.65333,78.8,28.4,2004-4
937800,44.93,66.2,24.8,2007-8
937800,48.41667,71.6,24.8,2007-9
937800,65.00323,87.8,46.4,2004-1
937800,44.76129,65.3,26.8,1988-8
937800,51.97333,73.4,35.6,2007-4
937800,52.42258,71.6,33.8,2007-5
937800,42.22667,68.0,23.0,2007-6
937800,42.4,66.2,21.2,2007-7
937800,57.39355,83.7,33.4,1988-3
937800,59.60323,86.0,39.2,2007-1
937800,60.0,89.6,42.8,2007-2
937800,60.01613,86.0,37.4,2007-3
937800,41.93226,64.4,14.0,1980-7
937800,41.75,62.6,23.0,1980-6
937800,48.16452,73.4,28.4,1980-5
937800,52.79,78.8,33.8,1980-4
937800,56.75161,78.8,33.8,1980-3
937800,48.76,74.3,28.6,1983-9
937800,62.39677,89.6,44.6,1980-1
937800,52.87333,79.7,31.6,1983-4
937800,47.89677,77.7,28.4,1983-5
937800,62.8871,91.0,43.2,1988-1
937800,41.4871,61.7,23.7,1983-7
937800,61.27097,90.3,40.6,1983-1
937800,58.56429,83.7,42.8,1983-2
937800,58.63226,89.2,32.2,1983-3
937800,61.63333,87.8,41.0,2003-1
937800,60.79643,89.6,35.6,2003-2
937800,59.08065,75.2,37.4,2003-3
937800,50.94,69.8,32.0,2003-4
937800,49.63548,77.0,30.2,2003-5
937800,46.71667,68.0,23.0,2003-6
937800,40.25161,60.8,21.2,2003-7
937800,44.6871,66.2,26.6,2003-8
937800,48.6931,66.2,30.2,2003-9
937800,59.76071,83.3,41.0,1965-2
937800,65.4871,90.1,39.9,1987-1
937800,61.15714,88.0,41.0,1987-2
937800,56.86452,77.2,34.9,1987-3
937800,53.55333,81.0,28.2,1987-4
937800,50.86774,69.4,31.1,1987-5
937800,44.64333,65.5,26.4,1987-6
937800,43.4871,65.5,26.1,1987-7
937800,47.61935,64.8,28.4,1987-8
937800,49.10333,79.2,29.8,1987-9
937800,44.48387,66.2,26.6,1997-8
937800,60.16129,87.8,37.9,1987-12
937800,53.25161,78.8,26.8,1987-10
937800,56.90333,88.0,32.5,1987-11
937800,48.80667,70.3,27.7,1984-9
937800,47.50645,67.6,28.9,1984-8
937800,60.17742,82.4,36.5,1984-3
937800,60.52759,83.8,37.6,1984-2
937800,59.15161,84.2,33.8,1984-1
937800,43.99677,64.0,25.9,1984-7
937800,45.29667,67.5,24.3,1984-6
937800,45.19677,67.5,23.9,1984-5
937800,53.69333,77.7,30.9,1984-4
937800,61.00357,83.8,42.8,1989-2
937800,62.12903,85.6,43.5,1984-12
937800,59.33667,84.9,38.3,1984-11
937800,53.80968,81.3,31.6,1984-10
937800,44.53333,66.4,25.9,1989-6
937800,40.74194,61.3,23.0,1989-7
937800,52.89667,73.8,33.8,1989-4
937800,47.56129,63.5,27.3,1989-5
937800,45.68387,64.2,27.9,1989-8
937800,49.19333,71.8,30.0,1989-9
937800,61.50323,82.4,44.6,1975-3
937800,49.29333,71.2,33.1,1964-9
937800,45.03226,66.4,27.0,1964-8
937800,63.13,82.4,46.4,1974-12
937800,62.71429,86.0,46.4,1975-2
937800,47.64839,70.3,27.0,1964-5
937800,52.97667,73.4,32.0,1964-4
937800,51.93548,70.3,33.1,1962-5
937800,52.66,69.3,34.0,1962-4
937800,58.86452,80.2,39.0,1962-3
937800,59.82857,86.4,43.0,1962-2
937800,64.59355,90.3,45.0,1962-1
937800,60.75172,84.4,37.9,1964-2
937800,42.64333,61.3,25.0,1967-6
937800,47.55,71.6,26.6,1982-9
937800,54.79333,83.3,32.0,1967-4
937800,48.16129,71.2,32.0,1967-5
937800,45.24194,67.3,28.9,1969-8
937800,53.23,71.2,28.0,1969-9
937800,61.57419,86.4,45.0,1967-1
937800,53.14667,76.3,34.0,1969-4
937800,48.67742,72.3,30.9,1969-5
937800,40.87667,61.3,25.0,1969-6
937800,42.0,63.3,26.1,1969-7
937800,62.18387,88.3,43.0,1969-1
937800,60.56786,82.4,42.1,1969-2
937800,46.6,70.3,27.0,1967-9
937800,60.24516,87.1,41.0,1989-3
937800,64.72903,90.7,44.8,1989-1
937800,54.53,80.2,27.5,1990-4
937800,49.69667,69.8,33.8,1975-9
937800,50.01935,77.0,30.4,1990-5
937800,45.92258,64.4,32.0,1975-8
937800,43.35484,65.1,26.1,1990-7
937800,46.75484,68.0,26.6,2005-8
937800,48.95,69.8,28.4,2005-9
937800,46.13,73.4,26.6,1997-9
937800,55.60667,84.2,33.8,1977-11
937800,60.03226,84.2,39.2,2008-12
937800,57.11333,87.8,28.4,2008-11
937800,51.90968,77.0,26.6,2008-10
937800,62.85,87.3,39.9,1963-2
937800,57.49677,83.3,39.0,1963-3
937800,41.58,68.4,24.1,1961-6
937800,63.35161,94.3,44.1,1963-1
937800,41.41667,58.3,27.0,1963-6
937800,42.09355,63.3,26.1,1963-7
937800,50.46333,75.4,32.0,1963-4
937800,49.02903,73.4,24.1,1963-5
937800,42.62581,66.4,25.0,1963-8
937800,48.15,69.3,32.0,1963-9
937800,43.69032,69.3,25.0,1961-8
937800,46.89333,66.4,30.0,1961-9
937800,52.21,77.0,35.6,1978-10
937800,57.00667,87.8,37.4,1978-11
937800,58.81613,80.6,44.6,1978-12
937800,42.67667,66.2,21.2,2005-6
937800,62.4069,90.3,41.0,1968-2
937800,44.7871,64.4,23.0,2005-7
937800,51.54194,69.8,35.6,1974-10
937800,58.70667,80.6,41.0,1974-11
937800,57.44839,85.5,42.1,1983-12
937800,48.81667,68.4,30.0,1962-9
937800,52.91613,77.5,30.9,1983-10
937800,56.95,80.6,35.1,1983-11
937800,44.73548,71.2,25.0,1962-8
937800,41.63871,65.3,23.5,1986-7
937800,45.79615,62.1,28.0,1956-6
937800,43.76333,66.0,22.3,1986-6
937800,42.03548,57.9,27.0,1956-7
937800,44.55161,66.4,26.1,1964-7
937800,42.50667,58.3,26.1,1964-6
937800,61.17097,83.3,39.0,1964-1
937800,59.17419,86.4,35.1,1964-3
937800,59.89677,84.0,45.0,1958-12
937800,58.43548,82.0,45.0,1954-12
937800,52.21,77.0,25.0,1954-10
937800,57.87931,81.0,39.0,1954-11
937800,42.6129,70.3,25.0,1967-7
937800,47.37333,75.6,28.8,1986-9
937800,42.36774,62.6,24.8,1981-7
937800,61.56071,92.3,43.0,1967-2
937800,59.85806,83.3,39.9,1967-3
937800,59.50968,77.4,41.0,1966-3
937800,63.87857,88.3,43.0,1966-2
937800,60.96452,90.3,42.1,1966-1
937800,41.79677,61.3,24.1,1966-7
937800,43.85333,69.3,27.0,1966-6
937800,45.90645,64.0,27.0,1966-5
937800,54.35333,76.3,35.1,1966-4
937800,64.07742,84.4,42.1,1965-1
937800,48.93,68.4,32.0,1966-9
937800,43.83871,66.4,28.0,1966-8
937800,52.84,74.3,32.0,1965-4
937800,47.51935,70.3,30.0,1965-5
937800,44.09667,68.4,26.1,1965-6
937800,40.66129,61.3,25.0,1965-7
937800,44.33226,67.3,26.1,1962-7
937800,61.49677,84.4,36.0,1961-12
937800,57.36774,82.4,35.1,1961-10
937800,58.10333,84.4,34.0,1961-11
937800,47.80645,70.3,28.9,1967-8
937800,58.39677,86.4,37.9,1966-12
937800,55.86333,82.4,36.0,1966-11
937800,53.00323,76.3,35.1,1966-10
937800,44.96,63.3,28.0,1962-6
937800,61.94194,86.0,37.4,2000-12
937800,51.06897,71.6,30.2,2000-11
937800,52.72903,73.4,30.2,2000-10
937800,55.72581,78.8,32.0,1993-3
937800,58.90714,88.9,37.0,1993-2
937800,59.37742,91.9,41.9,1993-1
940350,78.8129,89.2,70.3,1943-8
940350,80.22,92.3,69.3,1943-9
940350,80.36452,95.4,71.2,1943-1
940350,80.65,92.3,73.4,1943-2
940350,80.05161,92.3,71.2,1943-3
940350,79.74333,91.2,72.3,1943-4
940350,79.44516,89.2,69.3,1943-5
940350,79.02,89.2,68.4,1943-6
940350,77.82903,88.3,66.4,1943-7
940350,82.33636,90.3,74.3,1986-11
940350,81.16818,89.6,61.7,1986-10
940350,81.96667,92.8,71.6,1986-12
940350,79.26667,89.6,73.4,1980-3
940350,81.76129,93.9,68.0,1953-12
940350,81.85667,93.9,72.0,1953-11
940350,81.02581,93.9,68.0,1953-10
940350,80.59565,90.3,73.2,1985-10
940350,80.825,88.7,72.3,1985-11
940350,81.376,91.0,73.0,1985-12
940350,81.35806,93.9,68.0,1948-12
940350,78.95667,89.1,58.1,1996-8
940350,79.98,90.5,62.8,1996-9
940350,80.84167,89.6,73.4,1981-10
940350,83.18235,93.2,73.4,1981-11
940350,81.15294,91.4,73.4,1981-12
940350,77.6,86.0,69.8,1974-6
940350,78.22632,87.8,71.6,1974-7
940350,77.48333,88.9,66.4,1991-9
940350,79.26667,87.8,71.6,1974-4
940350,77.52258,89.8,70.7,1991-8
940350,79.82353,87.8,71.6,1974-5
940350,80.2,87.8,68.9,1982-11
940350,78.675,95.0,68.0,1982-10
940350,83.8,107.8,75.9,1982-12
940350,79.18889,89.6,69.8,1974-2
940350,79.36111,91.4,71.6,1974-3
940350,78.61613,89.1,62.1,1952-8
940350,79.28667,90.0,64.0,1952-9
940350,81.12667,93.9,71.1,1955-11
940350,82.13548,95.0,71.1,1955-10
940350,80.38387,91.9,69.1,1955-12
940350,78.29091,86.0,66.2,1974-8
940350,79.75,107.6,51.8,1974-9
940350,80.83,93.0,71.1,1955-9
940350,77.56129,88.0,63.0,1952-7
940350,82.0,92.3,72.9,1995-1
940350,80.28387,97.7,73.6,1995-3
940350,80.39286,91.4,73.2,1995-2
940350,79.18333,87.3,68.7,1995-5
940350,79.62857,87.1,73.4,1995-4
940350,78.28333,86.9,71.6,1995-7
940350,79.03333,88.9,71.2,1995-6
940350,78.98,88.3,66.7,1995-9
940350,78.52,87.6,71.1,1995-8
940350,79.14667,90.0,66.9,1950-9
940350,78.3931,87.6,68.9,1991-5
940350,80.62667,90.0,73.0,1991-4
940350,77.99677,86.9,71.6,1991-7
940350,77.64,87.8,66.4,1991-6
940350,81.9,101.3,69.1,1991-1
940350,79.63226,89.1,70.7,1991-3
940350,80.18,91.9,71.6,1991-2
940350,79.52857,99.5,73.2,1996-2
940350,80.42333,92.1,73.0,1996-3
940350,80.64839,93.4,73.0,1996-1
940350,79.7,88.7,68.5,1996-6
940350,77.36452,91.0,59.7,1996-7
940350,80.39667,90.0,72.5,1996-4
940350,79.59355,90.5,71.6,1996-5
940350,80.79032,91.9,66.0,1955-5
940350,79.54667,91.0,70.0,1955-4
940350,79.13226,90.0,68.0,1955-7
940350,79.43333,89.1,64.9,1955-6
940350,80.15806,91.0,70.0,1955-1
940350,80.76129,93.0,70.0,1955-3
940350,81.15714,95.0,72.0,1955-2
940350,81.36207,91.0,73.0,1952-2
940350,80.55484,91.0,72.0,1952-3
940350,81.40323,95.0,71.1,1952-1
940350,78.94333,89.1,70.0,1952-6
940350,79.60968,91.9,64.9,1955-8
940350,80.59,91.9,68.0,1952-4
940350,80.23548,90.0,71.1,1952-5
940350,79.16429,93.0,68.0,1950-2
940350,77.56452,90.0,63.0,1953-8
940350,80.94839,95.0,71.1,1950-12
940350,78.8871,97.7,67.8,1992-8
940350,79.66333,89.6,69.1,1992-9
940350,78.68333,88.7,69.3,1992-6
940350,77.85161,88.5,67.3,1992-7
940350,79.83,91.0,69.6,1992-4
940350,80.98065,89.6,73.0,1992-5
940350,81.19655,93.2,72.3,1992-2
940350,80.24839,90.3,72.1,1992-3
940350,81.52258,93.9,71.6,1992-1
940350,80.82143,89.6,73.4,1973-9
940350,79.93158,89.6,73.4,1973-8
940350,82.20714,93.2,73.4,1973-1
940350,80.5087,87.8,73.4,1973-3
940350,81.6913,91.4,73.4,1973-2
940350,80.37778,87.8,69.8,1973-5
940350,80.81579,89.6,73.4,1973-4
940350,78.78,100.4,68.0,1973-7
940350,79.23333,87.8,73.4,1973-6
940350,81.18065,95.0,69.1,1952-10
940350,80.87333,93.0,72.0,1952-11
940350,81.16452,93.0,71.1,1952-12
940350,80.72903,93.4,70.3,1943-12
940350,80.88387,91.2,73.4,1943-10
940350,81.09667,94.3,71.2,1943-11
940350,81.53548,93.9,71.1,1951-1
940350,79.3871,93.0,68.0,1951-3
940350,80.10357,91.0,69.1,1951-2
940350,78.47419,89.1,64.9,1951-5
940350,79.24,90.0,66.9,1951-4
940350,78.47097,89.1,66.0,1951-7
940350,78.17333,89.1,63.0,1951-6
940350,80.01667,95.0,69.1,1951-9
940350,78.12581,90.0,64.9,1951-8
940350,79.07059,87.4,69.4,1986-9
940350,78.88824,95.0,73.4,1978-8
940350,80.62941,87.8,73.4,1978-9
940350,79.69412,89.6,73.4,1978-2
940350,80.73889,87.8,73.4,1978-3
940350,81.90588,95.0,71.6,1978-1
940350,80.64583,96.8,73.4,1978-6
940350,78.41111,86.0,69.8,1978-7
940350,80.27059,89.6,71.6,1978-4
940350,81.61304,91.4,73.4,1978-5
940350,81.30968,93.0,70.0,1950-10
940350,81.62,93.9,71.1,1950-11
940350,76.45806,86.0,69.3,1994-8
940350,76.30667,88.7,64.6,1994-9
940350,79.28571,87.6,72.3,1994-4
940350,79.28,87.8,73.0,1994-5
940350,77.62333,88.0,58.5,1994-6
940350,76.90323,95.4,68.5,1994-7
940350,81.88065,94.1,73.2,1994-1
940350,79.65714,92.1,72.1,1994-2
940350,79.81613,98.8,72.5,1994-3
940350,79.9871,89.8,72.5,1990-1
940350,80.275,90.9,70.3,1990-2
940350,79.64194,90.9,68.0,1990-3
940350,79.90667,90.5,69.1,1990-4
940350,81.1129,89.8,74.5,1990-5
940350,78.75,88.3,70.5,1990-6
940350,78.10323,86.4,70.5,1990-7
940350,76.9871,86.5,59.7,1990-8
940350,77.40667,85.5,70.3,1990-9
940350,80.59355,93.0,71.1,1954-1
940350,80.275,91.0,71.1,1954-2
940350,80.6,93.9,69.1,1954-3
940350,80.70333,91.9,68.0,1954-4
940350,80.12258,90.0,66.9,1954-5
940350,78.99,90.0,57.9,1954-6
940350,78.61613,89.1,64.9,1954-7
940350,79.56774,90.0,70.0,1954-8
940350,79.48667,91.0,70.0,1954-9
940350,79.96,91.9,70.0,1956-4
940350,81.65484,91.0,72.0,1956-5
940350,79.87241,91.9,70.0,1956-2
940350,80.34839,93.9,71.1,1956-3
940350,81.06129,95.0,71.1,1956-1
940350,79.79355,93.0,69.1,1948-10
940350,78.84,90.5,69.8,1993-9
940350,76.93548,103.5,64.9,1993-8
940350,80.59677,91.6,69.8,1989-10
940350,80.48,90.1,72.3,1989-11
940350,80.49355,90.9,72.5,1989-12
940350,78.55806,96.1,64.8,1993-7
940350,78.62759,87.1,70.5,1993-6
940350,78.87419,87.8,68.5,1993-5
940350,79.43103,88.9,69.6,1993-4
940350,82.20645,95.0,72.0,1957-12
940350,81.86667,95.0,66.9,1957-11
940350,79.97419,93.0,66.0,1957-10
940350,78.01786,95.0,68.0,1977-9
940350,77.14348,102.2,71.6,1977-8
940350,79.47391,87.8,71.6,1977-5
940350,80.02,89.6,73.4,1977-4
940350,76.85217,9999.9,68.0,1977-7
940350,78.2,86.0,73.4,1977-6
940350,81.575,107.6,73.4,1977-1
940350,80.295,89.6,71.6,1977-3
940350,80.125,89.6,73.4,1977-2
940350,77.005,84.2,69.8,1979-7
940350,79.09,87.8,68.0,1979-6
940350,79.7,87.8,68.0,1979-5
940350,80.6,87.8,71.6,1979-4
940350,78.63529,89.6,71.6,1979-3
940350,80.49,89.6,73.4,1979-2
940350,81.705,93.2,73.4,1979-1
940350,79.61667,89.6,73.4,1974-1
940350,78.74091,86.0,71.6,1979-9
940350,76.91667,86.0,68.0,1979-8
940350,77.70645,89.1,68.0,1953-7
940350,78.38667,90.0,61.0,1953-6
940350,78.16452,90.0,57.9,1953-5
940350,80.00333,90.0,69.1,1953-4
940350,80.57419,93.0,70.0,1953-3
940350,80.27857,93.0,69.1,1953-2
940350,80.80323,93.0,70.0,1953-1
940350,80.06667,91.9,68.0,1950-4
940350,79.19032,90.0,64.0,1950-5
940350,79.48333,91.9,68.0,1950-6
940350,79.05806,91.0,64.9,1950-7
940350,80.98387,93.9,70.0,1950-1
940350,78.28333,88.0,70.0,1953-9
940350,81.01613,93.9,71.1,1950-3
940350,81.57667,93.9,70.0,1951-11
940350,80.64839,93.0,66.9,1951-10
940350,82.21613,93.9,72.0,1951-12
940350,82.04839,95.4,72.3,1944-12
940350,82.21935,96.8,72.9,1990-12
940350,79.74,88.3,70.7,1990-10
940350,81.09333,93.2,70.9,1990-11
940350,81.84839,92.8,73.4,1993-12
940350,81.37,91.4,71.8,1993-11
940350,78.46129,88.7,67.6,1993-10
940350,81.16129,93.9,71.1,1949-10
940350,80.89,93.0,64.9,1949-11
940350,80.73548,93.0,71.1,1949-12
940350,81.55556,94.3,71.2,1942-12
940350,75.52105,84.2,55.4,1976-8
940350,77.56316,87.8,66.2,1976-9
940350,79.92727,89.6,71.6,1975-1
940350,78.85789,87.8,71.6,1975-7
940350,77.95263,86.0,71.6,1975-6
940350,78.58824,86.0,73.4,1975-5
940350,80.32105,87.8,73.4,1975-4
940350,78.95789,89.6,73.4,1976-1
940350,80.51818,95.0,73.4,1975-9
940350,78.3625,87.8,68.0,1975-8
940350,78.27333,89.6,69.8,1976-4
940350,78.20455,87.8,69.8,1976-5
940350,77.47391,84.2,68.0,1976-6
940350,76.35455,86.0,64.4,1976-7
940350,81.86774,91.6,70.3,1994-12
940350,79.25806,92.5,66.7,1994-10
940350,80.54828,89.4,67.8,1994-11
940350,81.62903,93.0,70.0,1956-10
940350,80.28667,91.9,68.0,1956-11
940350,81.28065,93.9,71.1,1956-12
940350,77.58333,88.0,63.0,1957-9
940350,77.74194,91.9,63.0,1957-8
940350,80.34839,93.0,70.0,1957-3
940350,78.36786,90.0,66.0,1957-2
940350,80.95806,93.9,70.0,1957-1
940350,79.70645,91.0,66.9,1957-7
940350,78.85,91.0,64.0,1957-6
940350,79.68387,90.0,64.0,1957-5
940350,79.70333,90.0,71.1,1957-4
940350,82.215,89.6,73.4,1980-11
940350,80.49091,89.6,69.8,1980-10
940350,80.19286,90.3,72.3,1988-12
940350,82.66667,90.0,73.8,1988-11
940350,81.90556,89.6,74.8,1988-10
940350,81.78636,89.6,73.4,1979-12
940350,82.19,87.8,73.4,1979-11
940350,79.4875,87.8,69.8,1979-10
940350,80.74516,93.0,70.0,1954-10
940350,81.46667,95.0,66.9,1954-11
940350,79.6875,89.6,71.6,1975-12
940350,79.72105,89.6,71.6,1975-11
940350,81.42778,100.4,71.6,1975-10
940350,80.51,91.4,73.4,1980-2
940350,79.52,91.0,71.1,1948-4
940350,78.44483,87.8,68.0,1980-9
940350,78.73913,87.8,71.6,1980-8
940350,81.63158,107.6,75.2,1973-11
940350,80.98824,91.4,73.4,1973-10
940350,80.03158,89.6,73.4,1973-12
940350,80.24138,91.4,71.2,1991-11
940350,79.06452,88.5,73.0,1991-10
940350,81.76129,94.1,70.7,1991-12
940350,81.13125,90.7,73.9,1982-1
940350,79.38571,87.8,72.7,1982-3
940350,78.99333,88.7,73.4,1982-2
940350,78.945,86.9,70.2,1982-5
940350,79.98696,88.5,71.1,1982-4
940350,76.08182,84.6,65.3,1982-7
